Country ISO3,Country Name,Indicator,Subindicator Type,Indicator_in_2018
GRC,Greece,Election free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.869696488
GRC,Greece,Election government intimidation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.774525528
GRC,Greece,Election other voting irregularities ,Scaled to range from 0 (lowest score) to 1 (highest score),0.77447496
GRC,Greece,Election voter registry ,Scaled to range from 0 (lowest score) to 1 (highest score),0.858166399
GRC,Greece,Election women in the cabinet ,Scaled to range from 0 (lowest score) to 1 (highest score),0.764705882
GRC,Greece,Elections multiparty ,Scaled to range from 0 (lowest score) to 1 (highest score),0.8
GRC,Greece,Electoral,Scaled to range from 0 (lowest score) to 1 (highest score),1
GRC,Greece,Electoral participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.7062
GRC,Greece,EMB autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.832662539
GRC,Greece,EMB capacity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.787860577
GRC,Greece,Engaged society ,Scaled to range from 0 (lowest score) to 1 (highest score),0.758777729
GRC,Greece,Executive bribery and corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
GRC,Greece,Executive constraints ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GRC,Greece,Executive embezzlement and theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
GRC,Greece,Executive oversight ,Scaled to range from 0 (lowest score) to 1 (highest score),0.75
GRC,Greece,Executive respects constitution ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GRC,Greece,Fair trial ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
GRC,Greece,Female vs. male mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GRC,Greece,Free Political Parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.73273165
GRC,Greece,Freedom from forced labour for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
GRC,Greece,Freedom from forced labour for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
GRC,Greece,Freedom from political killings ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
GRC,Greece,Freedom from torture ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
GRC,Greece,Freedom of academic and cultural expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.700027382
GRC,Greece,Freedom of assembly and association ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
GRC,Greece,Freedom of association and assembly ,Scaled to range from 0 (lowest score) to 1 (highest score),0.821896508
GRC,Greece,Freedom of discussion for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.827437671
GRC,Greece,Freedom of discussion for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.887261871
GRC,Greece,Freedom of domestic movement for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.857365347
GRC,Greece,Freedom of domestic movement for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.863147361
GRC,Greece,Freedom of expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.774197229
GRC,Greece,Freedom of foreign movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.891963662
GRC,Greece,Freedom of movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.891475113
GRC,Greece,Freedom of movement and residence ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GRC,Greece,Freedom of opinion and expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
GRC,Greece,Freedom of religion ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736340529
GRC,Greece,"Freedom of thought, conscience and religion ",Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
GRC,Greece,Fundamental rights ,Scaled to range from 0 (lowest score) to 1 (highest score),0.813253584
GRC,Greece,Gender equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.784727522
GRC,Greece,Harassment of journalists ,Scaled to range from 0 (lowest score) to 1 (highest score),0.65940902
GRC,Greece,Health equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
GRC,Greece,High Court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GRC,Greece,Human rights protection scores ,Scaled to range from 0 (lowest score) to 1 (highest score),0.75
GRC,Greece,Impartial administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.566663408
GRC,Greece,Inclusive  Suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),0.952722133
GRC,Greece,Inclusive suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GRC,Greece,Infant mortality rate ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
GRC,Greece,Internal conflict ,Scaled to range from 0 (lowest score) to 1 (highest score),0.555555556
GRC,Greece,Judicial accountability ,Scaled to range from 0 (lowest score) to 1 (highest score),0.594441968
GRC,Greece,Judicial corruption decision ,Scaled to range from 0 (lowest score) to 1 (highest score),0.458418442
GRC,Greece,Judicial independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.609916252
GRC,Greece,Kilocalories per person per day ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
GRC,Greece,Law  and order ,Scaled to range from 0 (lowest score) to 1 (highest score),0.75
GRC,Greece,Legislature investigates in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.8
GRC,Greece,Legislature opposition parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.65
GRC,Greece,Legislature questions officials in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.7
GRC,Greece,Life expectancy ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GRC,Greece,Literacy,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
GRC,Greece,Local  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.708611442
GRC,Greece,Local government index ,Scaled to range from 0 (lowest score) to 1 (highest score),0.823470411
GRC,Greece,Lower chamber female legislators ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GRC,Greece,Lower court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
GRC,Greece,Mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
GRC,Greece,Media bias ,Scaled to range from 0 (lowest score) to 1 (highest score),0.662019954
GRC,Greece,Media corrupt ,Scaled to range from 0 (lowest score) to 1 (highest score),0.779201206
GRC,Greece,Media freedom ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
GRC,Greece,Media integrity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.731895458
GRC,Greece,Media self-censorship ,Scaled to range from 0 (lowest score) to 1 (highest score),0.652788447
GRC,Greece,Multiparty elections ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GRC,Greece,Openness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GRC,Greece,Opposition parties  autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
GRC,Greece,Party ban ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GRC,Greece,Personal integrity and security ,Scaled to range from 0 (lowest score) to 1 (highest score),0.646096762
GRC,Greece,Power distributed by gender ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GRC,Greece,Power distributed by social group ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
GRC,Greece,Power distributed by socio-economic position ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
GRC,Greece,Predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.544937915
GRC,Greece,Print / broadcast media perspectives ,Scaled to range from 0 (lowest score) to 1 (highest score),0.756606176
GRC,Greece,Print/broadcast censorship effort ,Scaled to range from 0 (lowest score) to 1 (highest score),0.549201521
GRC,Greece,Public sector corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
GRC,Greece,Public sector theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GRC,Greece,Religious  Tensions / Ethnic Tensions ,Scaled to range from 0 (lowest score) to 1 (highest score),0.833333333
GRC,Greece,Religious organization repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.734227805
GRC,Greece,Representation of disadvantaged social groups ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
GRC,Greece,Representative government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.803346961
GRC,Greece,Rigorous and impartial public administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
GRC,Greece,Social class equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
GRC,Greece,Social group equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.606882011
GRC,Greece,Social group equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
GRC,Greece,Social rights and equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.720398839
GRC,Greece,Subnational elections free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.860518402
GRC,Greece,Transparent laws with predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
GTM,Guatemala,Absence of corruption (Global States of Democracy),Scaled to range from 0 (lowest score) to 1 (highest score),0.295210982
GTM,Guatemala,Access to justice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.371958399
GTM,Guatemala,Access to justice for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.372987928
GTM,Guatemala,Access to justice for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.385654886
GTM,Guatemala,Barriers to parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GTM,Guatemala,Basic welfare ,Scaled to range from 0 (lowest score) to 1 (highest score),0.547897942
GTM,Guatemala,Bureaucratic quality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.583333333
GTM,Guatemala,Checks on government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.60769962
GTM,Guatemala,Civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.660728282
GTM,Guatemala,Civil society participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.504358595
GTM,Guatemala,Clean Elections ,Scaled to range from 0 (lowest score) to 1 (highest score),0.67986357
GTM,Guatemala,Competition ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GTM,Guatemala,Competitiveness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GTM,Guatemala,Competitiveness of participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.8
GTM,Guatemala,Compliance with High Court ,Scaled to range from 0 (lowest score) to 1 (highest score),0.368421053
GTM,Guatemala,Compliance with judiciary ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
GTM,Guatemala,Corruption ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
GTM,Guatemala,Critical Print / broadcast media ,Scaled to range from 0 (lowest score) to 1 (highest score),0.636705746
GTM,Guatemala,CSO  participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.388130752
GTM,Guatemala,CSO entry and exit ,Scaled to range from 0 (lowest score) to 1 (highest score),0.708739297
GTM,Guatemala,CSO participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.659896983
GTM,Guatemala,CSO repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.692881261
GTM,Guatemala,CSO women s participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
GTM,Guatemala,Direct  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.193341869
GTM,Guatemala,Direct democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.193341869
GTM,Guatemala,Educational equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.052631579
GTM,Guatemala,Effective parliament ,Scaled to range from 0 (lowest score) to 1 (highest score),0.594340869
GTM,Guatemala,Elected executive index ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GTM,Guatemala,Elected Government ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GTM,Guatemala,Election free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.655649134
GTM,Guatemala,Election government intimidation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.668671478
GTM,Guatemala,Election other voting irregularities ,Scaled to range from 0 (lowest score) to 1 (highest score),0.547495961
GTM,Guatemala,Election voter registry ,Scaled to range from 0 (lowest score) to 1 (highest score),0.748647463
GTM,Guatemala,Election women in the cabinet ,Scaled to range from 0 (lowest score) to 1 (highest score),0.588235294
GTM,Guatemala,Elections multiparty ,Scaled to range from 0 (lowest score) to 1 (highest score),0.9
GTM,Guatemala,Electoral,Scaled to range from 0 (lowest score) to 1 (highest score),1
GTM,Guatemala,Electoral participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.626
GTM,Guatemala,EMB autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.625541796
GTM,Guatemala,EMB capacity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.517728365
GTM,Guatemala,Engaged society ,Scaled to range from 0 (lowest score) to 1 (highest score),0.478478037
GTM,Guatemala,Executive bribery and corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.263157895
GTM,Guatemala,Executive constraints ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GTM,Guatemala,Executive embezzlement and theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.105263158
GTM,Guatemala,Executive oversight ,Scaled to range from 0 (lowest score) to 1 (highest score),0.7
GTM,Guatemala,Executive respects constitution ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
GTM,Guatemala,Fair trial ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
GTM,Guatemala,Female vs. male mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
GTM,Guatemala,Free Political Parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.621399263
GTM,Guatemala,Freedom from forced labour for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.368421053
GTM,Guatemala,Freedom from forced labour for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
GTM,Guatemala,Freedom from political killings ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
GTM,Guatemala,Freedom from torture ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
GTM,Guatemala,Freedom of academic and cultural expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.657858708
GTM,Guatemala,Freedom of assembly and association ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
GTM,Guatemala,Freedom of association and assembly ,Scaled to range from 0 (lowest score) to 1 (highest score),0.721463166
GTM,Guatemala,Freedom of discussion for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.62354784
GTM,Guatemala,Freedom of discussion for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.637048621
GTM,Guatemala,Freedom of domestic movement for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.82816353
GTM,Guatemala,Freedom of domestic movement for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.685389042
GTM,Guatemala,Freedom of expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.604441109
GTM,Guatemala,Freedom of foreign movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736268344
GTM,Guatemala,Freedom of movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.79400905
GTM,Guatemala,Freedom of movement and residence ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GTM,Guatemala,Freedom of opinion and expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
GTM,Guatemala,Freedom of religion ,Scaled to range from 0 (lowest score) to 1 (highest score),0.815486529
GTM,Guatemala,"Freedom of thought, conscience and religion ",Scaled to range from 0 (lowest score) to 1 (highest score),1
GTM,Guatemala,Fundamental rights ,Scaled to range from 0 (lowest score) to 1 (highest score),0.452540765
GTM,Guatemala,Gender equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.55214104
GTM,Guatemala,Harassment of journalists ,Scaled to range from 0 (lowest score) to 1 (highest score),0.489042839
GTM,Guatemala,Health equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.210526316
GTM,Guatemala,High Court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
GTM,Guatemala,Human rights protection scores ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
GTM,Guatemala,Impartial administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.380033006
GTM,Guatemala,Inclusive  Suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),0.916215821
GTM,Guatemala,Inclusive suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GTM,Guatemala,Infant mortality rate ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
GTM,Guatemala,Internal conflict ,Scaled to range from 0 (lowest score) to 1 (highest score),0.444444444
GTM,Guatemala,Judicial accountability ,Scaled to range from 0 (lowest score) to 1 (highest score),0.451478674
GTM,Guatemala,Judicial corruption decision ,Scaled to range from 0 (lowest score) to 1 (highest score),0.377006128
GTM,Guatemala,Judicial independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.599460077
GTM,Guatemala,Kilocalories per person per day ,Scaled to range from 0 (lowest score) to 1 (highest score),0.368421053
GTM,Guatemala,Law  and order ,Scaled to range from 0 (lowest score) to 1 (highest score),0.416666667
GTM,Guatemala,Legislature investigates in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
GTM,Guatemala,Legislature opposition parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.7
GTM,Guatemala,Legislature questions officials in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.55
GTM,Guatemala,Life expectancy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GTM,Guatemala,Literacy,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
GTM,Guatemala,Local  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.569948712
GTM,Guatemala,Local government index ,Scaled to range from 0 (lowest score) to 1 (highest score),0.868605817
GTM,Guatemala,Lower chamber female legislators ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
GTM,Guatemala,Lower court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
GTM,Guatemala,Mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473684211
GTM,Guatemala,Media bias ,Scaled to range from 0 (lowest score) to 1 (highest score),0.614869482
GTM,Guatemala,Media corrupt ,Scaled to range from 0 (lowest score) to 1 (highest score),0.572569706
GTM,Guatemala,Media freedom ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
GTM,Guatemala,Media integrity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.615046942
GTM,Guatemala,Media self-censorship ,Scaled to range from 0 (lowest score) to 1 (highest score),0.542479644
GTM,Guatemala,Multiparty elections ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GTM,Guatemala,Openness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GTM,Guatemala,Opposition parties  autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
GTM,Guatemala,Party ban ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
GTM,Guatemala,Personal integrity and security ,Scaled to range from 0 (lowest score) to 1 (highest score),0.452421083
GTM,Guatemala,Power distributed by gender ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
GTM,Guatemala,Power distributed by social group ,Scaled to range from 0 (lowest score) to 1 (highest score),0.105263158
GTM,Guatemala,Power distributed by socio-economic position ,Scaled to range from 0 (lowest score) to 1 (highest score),0.263157895
GTM,Guatemala,Predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.424932276
GTM,Guatemala,Print / broadcast media perspectives ,Scaled to range from 0 (lowest score) to 1 (highest score),0.604106972
GTM,Guatemala,Print/broadcast censorship effort ,Scaled to range from 0 (lowest score) to 1 (highest score),0.566235741
GTM,Guatemala,Public sector corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
GTM,Guatemala,Public sector theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.157894737
GTM,Guatemala,Religious  Tensions / Ethnic Tensions ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GTM,Guatemala,Religious organization repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.829003711
GTM,Guatemala,Representation of disadvantaged social groups ,Scaled to range from 0 (lowest score) to 1 (highest score),0.263157895
GTM,Guatemala,Representative government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.661071863
GTM,Guatemala,Rigorous and impartial public administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.210526316
GTM,Guatemala,Social class equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.105263158
GTM,Guatemala,Social group equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.271656012
GTM,Guatemala,Social group equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.105263158
GTM,Guatemala,Social rights and equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.405989359
GTM,Guatemala,Subnational elections free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.656164972
GTM,Guatemala,Transparent laws with predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
HND,Honduras,Absence of corruption (Global States of Democracy),Scaled to range from 0 (lowest score) to 1 (highest score),0.226025989
HND,Honduras,Access to justice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.458124019
HND,Honduras,Access to justice for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.473214286
HND,Honduras,Access to justice for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.460628898
HND,Honduras,Barriers to parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
HND,Honduras,Basic welfare ,Scaled to range from 0 (lowest score) to 1 (highest score),0.604696028
HND,Honduras,Bureaucratic quality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
HND,Honduras,Checks on government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.436620722
HND,Honduras,Civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.683176904
HND,Honduras,Civil society participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.624574473
HND,Honduras,Clean Elections ,Scaled to range from 0 (lowest score) to 1 (highest score),0.432742459
HND,Honduras,Competition ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HND,Honduras,Competitiveness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HND,Honduras,Competitiveness of participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.8
HND,Honduras,Compliance with High Court ,Scaled to range from 0 (lowest score) to 1 (highest score),0.421052632
HND,Honduras,Compliance with judiciary ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
HND,Honduras,Corruption ,Scaled to range from 0 (lowest score) to 1 (highest score),0.375
HND,Honduras,Critical Print / broadcast media ,Scaled to range from 0 (lowest score) to 1 (highest score),0.53698075
HND,Honduras,CSO  participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.516502698
HND,Honduras,CSO entry and exit ,Scaled to range from 0 (lowest score) to 1 (highest score),0.798937112
HND,Honduras,CSO participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.693451067
HND,Honduras,CSO repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.790236353
HND,Honduras,CSO women s participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.421052632
HND,Honduras,Direct  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.01451131
HND,Honduras,Direct democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.021766965
HND,Honduras,Educational equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.052631579
HND,Honduras,Effective parliament ,Scaled to range from 0 (lowest score) to 1 (highest score),0.434787125
HND,Honduras,Elected executive index ,Scaled to range from 0 (lowest score) to 1 (highest score),1
HND,Honduras,Elected Government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.884997982
HND,Honduras,Election free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.397425711
HND,Honduras,Election government intimidation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.479417268
HND,Honduras,Election other voting irregularities ,Scaled to range from 0 (lowest score) to 1 (highest score),0.139579968
HND,Honduras,Election voter registry ,Scaled to range from 0 (lowest score) to 1 (highest score),0.52843983
HND,Honduras,Election women in the cabinet ,Scaled to range from 0 (lowest score) to 1 (highest score),0.764705882
HND,Honduras,Elections multiparty ,Scaled to range from 0 (lowest score) to 1 (highest score),0.65
HND,Honduras,Electoral,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
HND,Honduras,Electoral participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.6529
HND,Honduras,EMB autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.36749226
HND,Honduras,EMB capacity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.448918269
HND,Honduras,Engaged society ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631996474
HND,Honduras,Executive bribery and corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.210526316
HND,Honduras,Executive constraints ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
HND,Honduras,Executive embezzlement and theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.157894737
HND,Honduras,Executive oversight ,Scaled to range from 0 (lowest score) to 1 (highest score),0.3
HND,Honduras,Executive respects constitution ,Scaled to range from 0 (lowest score) to 1 (highest score),0.368421053
HND,Honduras,Fair trial ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
HND,Honduras,Female vs. male mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
HND,Honduras,Free Political Parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.585575347
HND,Honduras,Freedom from forced labour for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
HND,Honduras,Freedom from forced labour for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
HND,Honduras,Freedom from political killings ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
HND,Honduras,Freedom from torture ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
HND,Honduras,Freedom of academic and cultural expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.630750274
HND,Honduras,Freedom of assembly and association ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
HND,Honduras,Freedom of association and assembly ,Scaled to range from 0 (lowest score) to 1 (highest score),0.806755034
HND,Honduras,Freedom of discussion for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.630988122
HND,Honduras,Freedom of discussion for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.621552459
HND,Honduras,Freedom of domestic movement for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.848539909
HND,Honduras,Freedom of domestic movement for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.779459595
HND,Honduras,Freedom of expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.601692884
HND,Honduras,Freedom of foreign movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.83661775
HND,Honduras,Freedom of movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.828054299
HND,Honduras,Freedom of movement and residence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
HND,Honduras,Freedom of opinion and expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
HND,Honduras,Freedom of religion ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842887996
HND,Honduras,"Freedom of thought, conscience and religion ",Scaled to range from 0 (lowest score) to 1 (highest score),1
HND,Honduras,Fundamental rights ,Scaled to range from 0 (lowest score) to 1 (highest score),0.515729632
HND,Honduras,Gender equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.567058828
